DATE,gdp_percent_change,inflation_percent_change,unemployment_percent_change,Slope,LongTermRate,ZeroCouponYield1Y,ZeroCouponYield2Y,ZeroCouponYield3Y,ZeroCouponYield4Y,ZeroCouponYield5Y,ZeroCouponYield6Y,ZeroCouponYield7Y,ZeroCouponYield10Y,InstantaneousForwardRate1Y,InstantaneousForwardRate2Y,InstantaneousForwardRate3Y,InstantaneousForwardRate4Y,InstantaneousForwardRate5Y,InstantaneousForwardRate6Y,InstantaneousForwardRate7Y,InstantaneousForwardRate10Y,Recession
1992-09-30,0.346414333,0.213068182,0,-16.59002139,19.1927566,3.311577253,3.947465589,4.516049905,5.022603576,5.472046867,5.868968758,6.217647488,7.012743788,3.982968263,5.150119323,6.126210725,6.931430576,7.584268466,8.10164184,8.499013619,9.106176835,0
1992-10-31,0.345218447,0.425230333,-3.947368421,-13.29977121,16.00052287,3.460908209,4.146898057,4.748258493,5.26786607,5.71363403,6.094705522,6.419838587,7.132217434,4.187489969,5.434744979,6.426474025,7.192614907,7.773118728,8.204990264,8.518804124,8.968728641,0
1992-11-30,0.055647907,0.282286521,1.369863014,-5.520616165,8.49669048,3.837941558,4.622076064,5.271904131,5.789791665,6.196611836,6.515769493,6.767707005,7.263862807,4.678694844,6.061149758,7.015267402,7.623267957,7.992863447,8.210691532,8.336315349,8.469797368,0
1992-12-31,0.055616958,0.140745954,0,-5.181139516,8.205003354,3.89825443,4.687898666,5.325241123,5.818789828,6.19652633,6.486510397,6.711547377,7.145942995,4.75296015,6.118993243,7.009379303,7.541416693,7.844340623,8.011747354,8.102466907,8.190197168,0
1993-01-31,0.055586043,0.351370344,-1.351351351,-5.289168566,8.242328404,3.653276592,4.382663792,5.016948396,5.532357894,5.940256696,6.26092585,6.513990368,7.011275936,4.402664332,5.764679964,6.740691486,7.366441025,7.744234343,7.964034081,8.088800338,8.21772549,0
1993-02-28,0.194056981,0.210084034,-2.739726027,-5.294840635,8.194348163,3.489322835,4.09332252,4.643081959,5.116917235,5.514422828,5.843751158,6.115519748,6.682424618,4.103453189,5.259811404,6.182259899,6.855885252,7.323033927,7.636223994,7.841265736,8.10948063,0
1993-03-31,0.19368113,0.139762404,-1.408450704,-4.960615067,7.954201478,3.420916874,3.942521299,4.450724838,4.903679006,5.290686899,5.614688456,5.883684345,6.447566423,3.921425886,4.994142364,5.903220744,6.584614147,7.062712995,7.384645359,7.595435606,7.869574578,0
1993-04-30,0.193306731,0.348918353,1.428571429,-5.135774536,8.037231955,3.31781484,3.838596393,4.353384063,4.817247914,5.217092621,5.554275927,5.835878921,6.430863898,3.8127484,4.897065594,5.833529781,6.546991374,7.055173224,7.402250025,7.632593741,7.938673049,0
1993-05-31,0.159051608,0.278164117,0,-5.284601979,8.16444625,3.411232783,3.944437594,4.436247637,4.870851352,5.246158586,5.566395486,5.83820795,6.431537932,3.954005405,4.978095969,5.829365633,6.489265644,6.980041798,7.335408322,7.588122447,7.974750369,0
1993-06-30,0.158799035,0.069348128,-1.408450704,-5.133975192,8.117167158,3.625050038,4.143362219,4.571258101,4.930571915,5.236211679,5.498753041,5.725988478,6.249288251,4.198369367,5.080778954,5.74321539,6.252245112,6.649206653,6.961357845,7.207782745,7.677769089,0
1993-07-31,0.158547264,0.138600139,-1.428571429,-4.921985208,7.891790289,3.56608658,4.059220982,4.470427358,4.816115003,5.10903455,5.359145273,5.574269669,6.065484075,4.106788094,4.957378178,5.598577582,6.085859135,6.459295324,6.747934575,6.972924588,7.401479818,0
1993-08-31,0.453383101,0.207612457,-1.449275362,-4.292529164,7.287151331,3.511126438,3.987100165,4.403627664,4.758937957,5.058340336,5.309450342,5.5200304,5.973754766,4.012729512,4.88212675,5.559835237,6.063644461,6.427992488,6.687029858,6.869198317,7.14618106,0
1993-09-30,0.451336816,0.138121547,-1.470588235,-4.416369347,7.350643646,3.416898038,3.829518492,4.184016925,4.489926919,4.754980385,4.98550685,5.186729434,5.654529489,3.862310742,4.593110558,5.170359353,5.627212028,5.989158944,6.276011309,6.503300018,6.938185597,0
1993-10-31,0.44930892,0.413793103,1.492537313,-4.372068358,7.348507453,3.444231261,3.840920612,4.180543756,4.473635847,4.728257073,4.950693205,5.145936551,5.60535553,3.873775244,4.573219667,5.125051389,5.564356805,5.916267029,6.199274523,6.427342285,6.878877409,0
1993-11-30,0.323454329,0.274725275,-2.941176471,-4.465004725,7.481079277,3.629997818,4.1172252,4.511879469,4.837129919,5.10905436,5.339083317,5.535553714,5.979123514,4.173715366,4.989876063,5.582226119,6.022565089,6.355904578,6.6114509,6.808914703,7.173733762,0
1993-12-31,0.322411476,0.205479452,-1.515151515,-4.392009837,7.397631915,3.659045161,4.163346252,4.563634469,4.888806342,5.157864269,5.383702997,5.575382294,6.003766098,4.228602909,5.056132925,5.640327682,6.067015506,6.386245285,6.628638265,6.814068301,7.148246826,0
1994-01-31,0.321375325,0,1.538461538,-4.551120652,7.476276857,3.585670689,4.094475301,4.49823383,4.826775679,5.099571256,5.329675715,5.526127887,5.97061535,4.160708711,4.994830567,5.584854047,6.019009914,6.347920545,6.601808007,6.799766365,7.170371607,0
1994-02-28,0.451727544,0.2734108,0,-4.333089428,7.531860487,3.912882273,4.432898903,4.830037787,5.145005575,5.401978254,5.615999112,5.796928065,6.200584057,4.514498182,5.332638029,5.882956762,6.27650785,6.569552307,6.7928183,6.964794694,7.279768901,0
1994-03-31,0.449696142,0.272665303,-1.515151515,-4.259443079,7.697277,4.399265151,4.988476123,5.399955457,5.713514623,5.964176227,6.169354585,6.339299587,6.700349482,5.126538823,5.950347193,6.46284308,6.82655562,7.093238599,7.28652327,7.423237189,7.62310541,0
1994-04-30,0.447682929,0.067980965,-1.538461538,-2.594220927,6.13611449,4.840302147,5.544401826,5.980780997,6.282928471,6.509674884,6.689179739,6.836150609,7.151301355,5.760309049,6.620171279,7.047049557,7.315079888,7.509147233,7.657939184,7.772978338,7.967334524,0
1994-05-31,0.194861518,0.203804348,-4.6875,-1.612239383,5.560188084,5.286724709,5.926666754,6.299838401,6.551510613,6.739861515,6.890825037,7.016911136,7.298054877,6.15817173,6.866150031,7.194893807,7.407281656,7.573916767,7.71337293,7.829713519,8.046027808,0
1994-06-30,0.194482547,0.271186441,0,1.81776113,2.221209686,5.235129312,5.867187458,6.234978716,6.472691872,6.645556567,6.785450403,6.907432486,7.213673961,6.075904223,6.804855771,7.098453912,7.264475535,7.409763347,7.561402213,7.717139716,8.10947631,0
1994-07-31,0.194105046,0.338066261,0,-2.219765139,6.321509636,5.449850933,6.058199904,6.412164244,6.657919244,6.846904685,7.00042701,7.128825112,7.411402841,6.292607682,6.94276158,7.272908696,7.507189829,7.691615149,7.838835962,7.954752755,8.153793038,0
1994-08-31,0.381856719,0.404312668,-1.639344262,-2.179989736,6.44269077,5.520393826,6.102891898,6.428774014,6.64920023,6.817138953,6.953733468,7.068862414,7.329268638,6.337182011,6.931697538,7.207781299,7.405580964,7.567266386,7.702027846,7.813621248,8.034391639,0
1994-09-30,0.38040412,0.201342282,-1.666666667,-0.84422456,5.398462694,5.700228635,6.285732439,6.625179242,6.851355984,7.020691933,7.158450918,7.276478934,7.556868228,6.490601243,7.145843924,7.433009607,7.618625271,7.774715333,7.917920548,8.049187431,8.346244541,0
1994-10-31,0.378962531,0.066979236,-1.694915254,0.465835325,4.383284121,6.050913783,6.641935465,6.972301885,7.181038201,7.329767697,7.447404015,7.547696025,7.792343884,6.858233265,7.49596981,7.737538197,7.869154015,7.979712579,8.092141014,8.206642159,8.49963044,0
1994-11-30,0.118260169,0.267737617,-3.448275862,-2.500568588,7.515177065,6.469107174,7.051482327,7.338606174,7.509186639,7.6262507,7.71503095,7.786777599,7.944721146,7.328377468,7.82647702,7.977318774,8.060043272,8.127716525,8.189098637,8.244630975,8.371813932,0
1994-12-31,0.11812048,0.200267023,-1.785714286,-4.043387264,7.85431122,7.143704762,7.49312381,7.600309524,7.651457143,7.6827,7.705052381,7.722890476,7.764814286,7.841885714,7.826842857,7.806761905,7.804928571,7.811519048,7.822804762,7.837161905,7.889680952,0
1995-01-31,0.11798112,0.266489007,1.818181818,-3.523945555,7.957691297,7.01295,7.408095,7.553225,7.62481,7.6677,7.69709,7.71928,7.76524,7.70293,7.84199,7.841715,7.83845,7.84097,7.847785,7.857025,7.88779,0
1995-02-28,0.099440949,0.265780731,-3.571428571,-2.333249701,7.962832639,6.624866667,7.00565,7.1581,7.229872222,7.276161111,7.316022222,7.354838889,7.4659,7.215694444,7.464488889,7.452033333,7.445611111,7.483533333,7.5501,7.625544444,7.808366667,0
1995-03-31,0.099342162,0.198807157,0,-2.242506887,8.030449375,6.392188715,6.672591435,6.813385411,6.898825542,6.965039648,7.025879298,7.085478703,7.255201143,6.791529932,7.053721142,7.126171984,7.187771321,7.276553297,7.385725804,7.500130219,7.780399282,0
1995-04-30,0.099243571,0.396825397,7.407407407,5.419903531,0.371116259,6.22160557,6.462920173,6.605606365,6.70050637,6.775003972,6.842884778,6.910245315,7.1188459,6.538013198,6.824709768,6.943671533,7.026574505,7.123408109,7.245128425,7.386010984,7.813092441,0
1995-05-31,0.283575167,0.197628458,-3.448275862,5.747646488,2.57E-05,5.948703848,6.085390951,6.186335374,6.268618525,6.342018581,6.411756572,6.480273292,6.682366348,6.111560237,6.315750962,6.454797002,6.575275255,6.696904854,6.82507878,6.958150149,7.338631936,0
1995-06-30,0.282773293,0.197238659,0,2.317952206,3.38535085,5.628949069,5.665358397,5.732166289,5.808574402,5.887973848,5.967672869,6.046259269,6.267509519,5.633550068,5.780120793,5.952092186,6.122711379,6.287226386,6.443608802,6.590182621,6.958173488,0
1995-07-31,0.28197594,0.131233596,1.785714286,5.262303482,0.253326504,5.634883546,5.735033316,5.823981108,5.907208758,5.98790935,6.067611105,6.146759921,6.377369632,5.743107376,5.921872124,6.080132745,6.233577808,6.388178168,6.544112072,6.698658448,7.116147386,0
1995-08-31,0.226360684,0.196592398,0,5.489576859,0.002225202,5.741557919,5.911561321,6.035159033,6.132862512,6.21687223,6.294083171,6.36806846,6.580788169,5.944517641,6.196550218,6.35929658,6.490244843,6.615825924,6.745316496,6.879135925,7.265118398,0
1995-09-30,0.225849449,0.130804447,-1.754385965,5.46202857,2.30E-05,5.624281633,5.737934554,5.825305913,5.899708152,5.96867654,6.036101733,6.103636689,6.306966291,5.757551615,5.933281972,6.063012412,6.182868639,6.307537535,6.440134232,6.57807682,6.97380533,0
1995-10-31,0.225340519,0.261267146,-1.785714286,5.48899734,0.002938658,5.582151815,5.650721957,5.708995603,5.763588405,5.818036967,5.873922064,5.931624269,6.110824649,5.659153323,5.774703468,5.875891955,5.980086734,6.093155346,6.214732631,6.341435169,6.707561309,0
1995-11-30,0.249683374,0.13029316,1.818181818,0.180579299,5.155716954,5.418760932,5.445640193,5.514047608,5.590231844,5.666571201,5.740622958,5.811466757,6.002353975,5.388003763,5.56221425,5.737283392,5.897793086,6.043697236,6.175849139,6.295138773,6.584148025,0
1995-12-31,0.249061509,0.130123617,0,0.121911023,4.966359239,5.288247415,5.291195474,5.344595532,5.411304979,5.481114612,5.550384798,5.617595216,5.801768292,5.234317185,5.369268766,5.532944286,5.687965985,5.830631541,5.960792077,6.078984424,6.368672552,0
1996-01-31,0.248442734,0.519818064,0,0.732994174,4.623412401,5.064963046,5.081983144,5.162365329,5.256566956,5.351857222,5.444113442,5.531777236,5.763045161,5.005091224,5.208774055,5.434752605,5.639796632,5.822660824,5.984794549,6.127622978,6.45378104,0
1996-02-29,0.555981367,0.193923723,-1.785714286,1.196455248,3.885581225,4.920269473,4.987063058,5.11075267,5.246687829,5.381371241,5.510073255,5.630962048,5.942092805,4.92282494,5.202469594,5.51093546,5.792721017,6.042108304,6.259926773,6.447823244,6.850415755,0
1996-03-31,0.552907306,0.322580645,0,3.02060946,1.938723042,5.370957358,5.603264092,5.751997065,5.864332019,5.962323808,6.055297147,6.146350217,6.405530197,5.671185763,5.962556279,6.127937096,6.275681544,6.435314135,6.606169553,6.77850501,7.212698616,0
1996-04-30,0.549867051,0.38585209,1.818181818,2.928021301,1.934004309,5.565533559,5.893462043,6.068168282,6.178751433,6.264676039,6.343041296,6.42024808,6.649574341,6.024424029,6.353280326,6.467993343,6.555065854,6.666891371,6.806635642,6.961595082,7.384020304,0
1996-05-31,0.299011247,0.192184497,0,2.050318802,2.864041417,5.652608653,6.023400347,6.222904866,6.346662746,6.439446605,6.52087183,6.598447777,6.817793365,6.162306542,6.549532779,6.676160272,6.760629985,6.865152071,6.994022693,7.134447237,7.498884282,0
1996-06-30,0.298119835,0.191815857,-5.357142857,0.865782973,4.074934255,5.824010807,6.23344981,6.433960365,6.547306416,6.627293814,6.696110078,6.761704041,6.948157326,6.408459888,6.785824274,6.865850125,6.91184409,6.988643838,7.095478799,7.215891479,7.527121723,0
1996-07-31,0.297233723,0.191448628,3.773584906,1.130909391,3.969250015,5.860400135,6.213269962,6.387689914,6.488421432,6.561591739,6.626099019,6.68857406,6.869357464,6.3633426,6.690957586,6.767022904,6.817308084,6.896781108,7.003939745,7.123701483,7.436791528,0
1996-08-31,0.346123177,0.127388535,-7.272727273,3.255678186,1.763053542,5.640572312,5.961752425,6.135635799,6.241166884,6.317810107,6.384249499,6.448421442,6.641782202,6.077748849,6.421175987,6.527622212,6.587897227,6.665607942,6.771592756,6.897599926,7.275130881,0
1996-09-30,0.344929296,0.318066158,1.960784314,-0.674172345,5.528359343,5.830352926,6.162898621,6.332959849,6.446123163,6.535849955,6.614316327,6.686015238,6.87127253,6.33135125,6.606722934,6.731789331,6.839536956,6.950568649,7.062331738,7.168734626,7.418520753,0
1996-10-31,0.343743624,0.317057705,0,2.651049925,2.368384855,5.580704787,5.84731279,6.013253709,6.131803036,6.225837802,6.306752265,6.380335716,6.577596321,5.935169202,6.252882984,6.42412113,6.546699302,6.656640104,6.766313097,6.877453935,7.187484798,0
1996-11-30,0.215147733,0.316055626,3.846153846,5.168617211,7.51E-06,5.450305973,5.633326284,5.75889395,5.852458888,5.92925296,5.997975199,6.063226083,6.252404792,5.67411767,5.931250189,6.077868218,6.185593875,6.287826052,6.396799324,6.513771465,6.867703487,0
1996-12-31,0.214685841,0.252047889,0,3.990600472,1.140858619,5.502248372,5.716365392,5.84855123,5.940090125,6.01307875,6.07872012,6.142140752,6.329903446,5.778456123,6.044546405,6.169352825,6.258866629,6.353445171,6.46283612,6.583858834,6.941772658,0
1997-01-31,0.214225928,0.188560654,-1.851851852,4.716739815,0.439849915,5.64781383,5.930034809,6.096993752,6.203514203,6.280684067,6.345324583,6.405852174,6.58692715,6.014650953,6.355708706,6.486912071,6.555900115,6.625444945,6.715366486,6.825484125,7.19013377,0
1997-02-28,0.55507261,0.188205772,-1.886792453,5.093294834,0.010615283,5.55064407,5.811577197,5.968670871,6.070642557,6.145572094,6.208909718,6.26852612,6.448303457,5.887210219,6.208858121,6.339057445,6.410768455,6.482176711,6.572600368,6.682650464,7.051333758,0
1997-03-31,0.552008562,0.062617408,0,4.962658768,0.301950487,5.82346149,6.13241027,6.305042424,6.407160034,6.475763222,6.530724851,6.58192541,6.741185643,6.233163792,6.585671508,6.692925914,6.730836777,6.773185144,6.842821135,6.939242466,7.28731797,0
1997-04-30,0.548978155,0.062578223,-1.923076923,2.988168338,2.303303226,6.011935048,6.364530406,6.536769633,6.626429162,6.68260948,6.728474129,6.773730118,6.922367591,6.506783232,6.845377976,6.895865572,6.896201262,6.925511652,6.99643251,7.097814601,7.431895536,0
1997-05-31,0.416189658,0,-3.921568627,2.562065673,2.666287214,5.874957697,6.189796463,6.345727032,6.430654639,6.487594046,6.536243699,6.584515383,6.738090753,6.316863071,6.620619402,6.677129625,6.695519257,6.741413481,6.82279282,6.928247829,7.252816188,0
1997-06-30,0.414464699,0.187617261,2.040816327,4.078695356,1.094985171,5.735479639,6.018721287,6.162757962,6.242296126,6.295898945,6.342227867,6.389247144,6.547000765,6.127369222,6.41276886,6.471896578,6.491089871,6.53575307,6.617820856,6.728515345,7.094826002,0
1997-07-31,0.41275398,0.124843945,-2,5.235329936,0.046002592,5.624630967,5.817275669,5.927881201,5.996839632,6.047081228,6.090902505,6.134265289,6.275628019,5.878100208,6.103241032,6.182239325,6.22420752,6.275186665,6.348733321,6.443046614,6.767094818,0
1997-08-31,0.284620091,0.249376559,-2.040816327,4.509403988,0.842563562,5.681632121,5.871195392,5.985789489,6.062556712,6.121957857,6.174645468,6.225622022,6.379295096,5.927286837,6.159252287,6.259293754,6.325220189,6.396182621,6.482588728,6.582017776,6.885984416,0
1997-09-30,0.283812304,0.248756219,2.083333333,1.021220332,4.090552048,5.634052694,5.824641431,5.922759594,5.987894305,6.043012118,6.096361059,6.150015424,6.306623076,5.911742162,6.083265305,6.15036371,6.219614613,6.310769503,6.416968418,6.526586137,6.796468429,0
1997-10-31,0.283009089,0.186104218,-4.081632653,1.215854868,3.933109165,5.583343091,5.725572025,5.795253775,5.84505253,5.891490394,5.93912096,5.988275068,6.134130803,5.802898825,5.908854859,5.961115151,6.032061804,6.12534684,6.230136355,6.335642498,6.594093585,0
1997-11-30,0.334584377,0.123839009,-2.127659574,5.053663329,0.389317807,5.59691869,5.677123129,5.720803234,5.749213219,5.77381452,5.800177301,5.830431136,5.942269251,5.706048863,5.791769884,5.821241428,5.84996383,5.898332866,5.969090672,6.057060571,6.346452851,0
1997-12-31,0.333468643,0.061842919,2.173913043,5.105284922,0.433549093,5.628091455,5.670053614,5.690857338,5.704637604,5.718573475,5.735856458,5.757443229,5.842997486,5.687993027,5.726535726,5.737781891,5.756909608,5.795111351,5.8522639,5.923497771,6.160363678,0
1998-01-31,0.332360326,0.123609394,-2.127659574,3.342415846,2.04194682,5.335761987,5.32261138,5.332654102,5.358156637,5.393916853,5.436242198,5.482406761,5.625618387,5.307457361,5.322656061,5.389069595,5.483552011,5.591740311,5.704061028,5.813869603,6.088584515,0
1998-02-28,0.308562627,0,0,4.704820338,0.711116256,5.389276582,5.383478168,5.394798986,5.419611551,5.454587798,5.496785759,5.543675765,5.693057288,5.373666991,5.390245349,5.450750544,5.541285854,5.649803851,5.766373541,5.883138918,6.182642699,0
1998-03-31,0.307613447,0,2.173913043,5.395894866,0.00832448,5.4763797,5.514735282,5.538719005,5.559251208,5.581911918,5.609021712,5.640991314,5.757482798,5.52748314,5.572272194,5.601621225,5.643223845,5.705377404,5.786507437,5.880694986,6.172093557,0
1998-04-30,0.306670088,0.12345679,-8.510638298,3.018034687,2.253585617,5.467409223,5.526437428,5.542810788,5.553089364,5.56956421,5.594705742,5.627347312,5.74812133,5.57160558,5.583222591,5.572642537,5.602863208,5.673688382,5.770057093,5.877048124,6.167218091,0
1998-05-31,0.419646757,0.246609125,2.325581395,2.12639495,3.165419187,5.497660007,5.55440939,5.570134432,5.580739655,5.597572807,5.622689042,5.654772694,5.770689111,5.600020154,5.608052397,5.600117397,5.632299199,5.702728165,5.79636357,5.898589906,6.166974145,0
1998-06-30,0.417893082,0.12300123,2.272727273,-0.114539673,5.082092853,5.475951754,5.485460932,5.476335653,5.480360681,5.494229634,5.513707403,5.53602566,5.606222318,5.551248689,5.45871411,5.468744656,5.519443047,5.580484169,5.641222101,5.697796511,5.833560762,0
1998-07-31,0.416154004,0.245700246,0,3.507059871,1.761415604,5.397423835,5.434872453,5.439467213,5.437547643,5.440038861,5.450459903,5.468867243,5.555810404,5.466807639,5.464320496,5.435261267,5.434588888,5.471275756,5.537899071,5.622787126,5.887118972,0
1998-08-31,0.536398857,0.12254902,0,4.819235086,0.380552388,5.256088931,5.266663935,5.265897752,5.267158086,5.275443852,5.291945247,5.31601796,5.417661016,5.280844735,5.26982545,5.262717239,5.284550278,5.33740359,5.414872522,5.5078307,5.794871324,0
1998-09-30,0.533536971,0.06119951,2.222222222,4.788265975,0.269179314,4.851966418,4.732441993,4.675955776,4.665066362,4.686492403,4.730125943,4.788288187,4.998658285,4.693819637,4.563057057,4.58246008,4.693822723,4.856445352,5.04216186,5.231784546,5.718112923,0
1998-10-31,0.530705461,0.244648318,-2.173913043,4.493812344,4.05E-05,4.328093702,4.249127972,4.234815352,4.267521364,4.333274133,4.421073772,4.522327083,4.847844126,4.2098448,4.162416865,4.270230978,4.472679824,4.725234023,4.995770342,5.261680927,5.903995028,0
1998-11-30,0.313144583,0.122025625,-2.222222222,4.732788752,2.90E-05,4.655839281,4.623691108,4.626357915,4.655504237,4.704222114,4.766814937,4.838612378,5.074754609,4.603099133,4.597250066,4.677865159,4.815407543,4.986789945,5.174192878,5.364081853,5.861418649,0
1998-12-31,0.312167049,0.182815356,0,4.736414396,5.37E-05,4.617515838,4.553193326,4.531724479,4.543267987,4.579634566,4.634043211,4.700911189,4.934795386,4.528017942,4.470984607,4.521317916,4.644048142,4.81169177,5.002913598,5.201406063,5.734238313,0
1999-01-31,0.311195599,0.182481752,-2.272727273,4.542207287,4.09E-05,4.644622202,4.648417424,4.639174227,4.648543136,4.68360914,4.741336026,4.815403879,5.074780739,4.676725263,4.62608798,4.63166058,4.737337713,4.920218151,5.143531296,5.375331301,5.937509322,0
1999-02-28,0.278247632,0,2.325581395,4.576026014,3.10E-06,4.805626552,4.885266145,4.91692797,4.944880144,4.985000021,5.040007516,5.107174026,5.337962498,4.936263942,4.974793787,4.993356372,5.076221196,5.223686529,5.410596185,5.609799394,6.102217704,0
1999-03-31,0.277475563,0.060716454,-4.545454545,4.572889741,0.00183462,4.903232249,5.045373516,5.11503992,5.165154252,5.217487349,5.278597372,5.348171229,5.576027532,5.112314911,5.231996165,5.278150949,5.362095357,5.499451165,5.672850878,5.858574468,6.31753154,0
1999-04-30,0.276707766,0.667475728,2.380952381,4.422423696,0.00117384,4.808044641,4.951679075,5.010617329,5.052454556,5.102361303,5.166252213,5.242139172,5.496256798,5.035204811,5.121108495,5.141736535,5.227661423,5.386467506,5.58953289,5.805178111,6.32582587,0
1999-05-31,0.441961077,0.060277275,-2.325581395,4.553990666,2.32E-05,4.994379495,5.211100418,5.326571368,5.402214213,5.466679739,5.531552658,5.599960732,5.813206348,5.295425987,5.515094038,5.59277113,5.670526411,5.784916365,5.930833969,6.090749699,6.498046131,0
1999-06-30,0.440016375,0,2.380952381,4.191335835,0.477746035,5.282749062,5.574871223,5.719427845,5.802362638,5.863865503,5.920897967,5.979079756,6.156320486,5.696203222,5.971953307,6.03211557,6.074297088,6.152175215,6.264354034,6.393110504,6.715525434,0
1999-07-31,0.438088713,0.421686747,0,3.384686964,1.279177151,5.247086576,5.490967127,5.603314875,5.673571109,5.73655487,5.80293191,5.873490592,6.082001776,5.611177011,5.803496231,5.850369211,5.927546399,6.056713731,6.215460635,6.376684039,6.711338984,0
1999-08-31,0.546889029,0.23995201,-2.325581395,2.17858986,2.629032742,5.399227444,5.638615667,5.756457276,5.838748189,5.914192012,5.989740181,6.064862463,6.263761401,5.756785839,5.951567052,6.033177957,6.145135789,6.290380443,6.443873025,6.583667628,6.821669147,0
1999-09-30,0.543914421,0.418910832,0,2.769039038,2.105135377,5.431649721,5.622122569,5.707703748,5.778362956,5.857971867,5.947386561,6.041151094,6.297147367,5.738641752,5.849769869,5.91994279,6.074003629,6.283996497,6.503166607,6.698478022,7.020174946,0
1999-10-31,0.540971996,0.178784267,-2.380952381,2.02724773,2.805761201,5.585341931,5.817666589,5.912197784,5.986847601,6.069414686,6.160116554,6.2529065,6.494520807,5.976281294,6.078759632,6.139132109,6.296405149,6.506811991,6.717081651,6.895295565,7.151130632,0
1999-11-30,0.120931136,0.178465199,0,2.905713367,2.211313431,5.64762699,5.809232133,5.865569331,5.908014118,5.961466374,6.027361024,6.100444243,6.310267314,5.926460581,5.978256113,5.990995375,6.094379805,6.262993168,6.450487008,6.622921497,6.914293806,0
1999-12-31,0.120785069,0.237529691,-2.43902439,2.127333167,3.008109225,5.89660074,6.044864471,6.074373291,6.108976486,6.167104027,6.241608974,6.322374296,6.538049368,6.212143778,6.147901116,6.14789639,6.295710227,6.507504422,6.71668051,6.889776954,7.122689747,0
2000-01-31,0.120639355,0.296208531,0,0.336794617,4.804109395,6.146298091,6.360053867,6.421381434,6.469578173,6.524823009,6.583473161,6.639931404,6.767735984,6.567226472,6.548158788,6.562104993,6.676134531,6.814709738,6.933576179,7.017627322,7.069702137,0
2000-02-29,0.607095938,0.413467218,2.5,0.115725917,5.245417658,6.297824474,6.519819838,6.573168957,6.592579081,6.605611416,6.614976648,6.619331371,6.596823257,6.720632656,6.715165544,6.65550493,6.652148104,6.662412465,6.657544547,6.629507951,6.439041948,0
2000-03-31,0.603432523,0.588235294,-2.43902439,0.821958915,4.857765859,6.318598577,6.445391558,6.447972995,6.431820912,6.420187098,6.414397412,6.41138976,6.395448655,6.593546833,6.513949627,6.405162388,6.371900449,6.378676166,6.391318374,6.392808425,6.301238866,0
2000-04-30,0.599813056,-0.058479532,-5,0.614832761,5.001746358,6.277444796,6.306556236,6.248569332,6.20409141,6.180497663,6.170225814,6.166338931,6.157953294,6.455547191,6.210721205,6.081703365,6.07187866,6.10264227,6.133374064,6.149869431,6.106340643,0
2000-05-31,0.033977529,0.175541252,5.263157895,0.156259819,5.487681751,6.692184593,6.724613658,6.664425892,6.624371389,6.603661558,6.592190113,6.583347197,6.547722433,6.920215605,6.612533333,6.506243379,6.510132364,6.530414815,6.53593989,6.521419705,6.391694237,0
2000-06-30,0.033965988,0.58411215,0,0.239928923,5.339604782,6.477692173,6.441170508,6.344366226,6.283793729,6.252764802,6.238119106,6.231297334,6.220471901,6.608107212,6.232378514,6.10469323,6.110483751,6.147731501,6.180019855,6.198214781,6.175896173,0
2000-07-31,0.033954455,0.290360046,0,0.867198838,5.147565234,6.368311688,6.301131698,6.217402751,6.167107508,6.143101952,6.134170744,6.132564312,6.135220026,6.378442422,6.110733052,6.015583861,6.02674884,6.068810525,6.108489958,6.134825178,6.128995713,0
2000-08-31,0.199012931,0,2.5,1.070954287,5.11625607,6.331840745,6.188246181,6.077390231,6.01486169,5.983172192,5.968321246,5.961907478,5.95592062,6.216988804,5.912713964,5.825189676,5.837883326,5.875867039,5.910698021,5.934028993,5.93437671,0
2000-09-30,0.198617656,0.521134916,-4.87804878,1.848022196,4.380316252,6.200956319,6.013256155,5.902694376,5.861293859,5.860121931,5.878998943,5.906154008,5.985937868,6.00422595,5.705290291,5.690253437,5.793030354,5.917135236,6.025676598,6.107858055,6.201804713,0
2000-10-31,0.198223948,0.17281106,0,1.950030483,4.339855099,6.171499139,5.882962962,5.742695259,5.701554085,5.709725986,5.739887597,5.778246337,5.888724697,5.829813358,5.459867707,5.501895481,5.660242259,5.82122968,5.954876501,6.056730334,6.200568612,0
2000-11-30,-0.109266269,0.172512938,0,2.093232877,4.364218236,6.137963858,5.844181438,5.711910935,5.670933885,5.674165124,5.697738916,5.729665592,5.826641214,5.753895321,5.440890561,5.483477253,5.617223589,5.754705893,5.872551926,5.965740454,6.108938389,0
2000-12-31,-0.109385791,0.229621125,0,2.935250885,3.355453395,5.665045117,5.354350456,5.215508633,5.170958053,5.177749399,5.211619799,5.258628288,5.412900542,5.22852135,4.93881865,4.968421569,5.116366553,5.294339828,5.464639432,5.612372454,5.893752608,0
2001-01-31,-0.109505575,0.572737686,7.692307692,1.816153329,3.774789927,4.961435891,4.804071649,4.811404606,4.878682817,4.966580376,5.058981954,5.148840878,5.37962533,4.649842322,4.707981809,4.952698244,5.204628787,5.425694944,5.610268259,5.76022412,6.037112336,1
2001-02-28,0.208167643,0.227790433,0,1.372675831,3.930993555,4.756465787,4.689876189,4.745592449,4.836098363,4.934563773,5.031272248,5.122334288,5.350810813,4.557399996,4.727976236,4.986044891,5.22377718,5.427261789,5.596929198,5.73564044,5.997347229,1
